Province_State,Country_Region,Last_Update,Total_Confirmed_Cases,Deaths,Recovered,Active_Cases,Incidence_Rate,Case-Fatality_Ratio
Sindh,Pakistan,3/20/2021,262796,4478,253456,4862,548.7944704,1.703983318
Azad Jammu and Kashmir,Pakistan,3/21/2021,11609,333,10296,980,286.970326,2.868464123
Balochistan,Pakistan,3/21/2021,19327,203,18925,199,156.5648187,1.050344078
Gilgit-Baltistan,Pakistan,3/21/2021,4972,103,4856,13,490.5365515,2.071600965
Islamabad,Pakistan,3/21/2021,51414,543,45381,5490,2562.280347,1.056132571
Khyber Pakhtunkhwa,Pakistan,3/21/2021,79245,2208,72111,4926,259.6207346,2.786295665
Punjab,Pakistan,3/21/2021,197177,5974,176699,14504,179.2315455,3.029765135
Sindh,Pakistan,3/21/2021,263058,4479,253584,4995,549.3416026,1.702666332
Azad Jammu and Kashmir,Pakistan,3/22/2021,11704,336,10355,1013,289.3186921,2.870813397
Balochistan,Pakistan,3/22/2021,19342,203,18941,198,156.6863312,1.049529521
Gilgit-Baltistan,Pakistan,3/22/2021,4972,103,4856,13,490.5365515,2.071600965
Islamabad,Pakistan,3/22/2021,52086,545,45636,5905,2595.770299,1.046346427
Khyber Pakhtunkhwa,Pakistan,3/22/2021,80037,2215,72322,5500,262.2154676,2.767470045
Punjab,Pakistan,3/22/2021,199040,5982,177698,15360,180.9249903,3.005426045
Sindh,Pakistan,3/22/2021,263290,4479,253730,5081,549.8260861,1.701166015
Azad Jammu and Kashmir,Pakistan,3/23/2021,11792,338,10406,1048,291.4940206,2.866350068
Balochistan,Pakistan,3/23/2021,19347,203,18958,186,156.7268353,1.049258283
Gilgit-Baltistan,Pakistan,3/23/2021,4974,103,4856,15,490.7338711,2.070767994
Islamabad,Pakistan,3/23/2021,52676,548,45818,6310,2625.173679,1.040321968
Khyber Pakhtunkhwa,Pakistan,3/23/2021,80519,2225,72500,5794,263.7945855,2.763322942
Punjab,Pakistan,3/23/2021,200969,6039,178898,16032,182.6784283,3.004941061
Sindh,Pakistan,3/23/2021,263464,4479,253835,5150,550.1894487,1.700042511
Azad Jammu and Kashmir,Pakistan,3/24/2021,11946,339,10459,1148,295.3008455,2.837769965
Balochistan,Pakistan,3/24/2021,19374,203,18975,196,156.9455579,1.047796015
Gilgit-Baltistan,Pakistan,3/24/2021,4975,103,4856,16,490.8325309,2.070351759
Islamabad,Pakistan,3/24/2021,53136,552,46067,6517,2648.098349,1.038843722
Khyber Pakhtunkhwa,Pakistan,3/24/2021,81204,2238,72948,6018,266.0387675,2.756021871
Punjab,Pakistan,3/24/2021,202743,6048,178942,17753,184.2909732,2.983086962
Sindh,Pakistan,3/24/2021,263664,4482,253981,5201,550.6071069,1.69989077
Azad Jammu and Kashmir,Pakistan,3/25/2021,12016,339,10511,1166,297.0312204,2.821238349
Balochistan,Pakistan,3/25/2021,19395,205,18986,204,157.1156754,1.056973447
Gilgit-Baltistan,Pakistan,3/25/2021,4977,103,4858,16,491.0298505,2.069519791
Islamabad,Pakistan,3/25/2021,53684,554,46307,6823,2675.408607,1.031964831
Khyber Pakhtunkhwa,Pakistan,3/25/2021,81787,2246,73171,6370,267.9487793,2.746157702
Punjab,Pakistan,3/25/2021,205314,6099,179895,19320,186.6279816,2.970571904
Sindh,Pakistan,3/25/2021,263815,4482,255247,4086,550.9224388,1.698917802
Azad Jammu and Kashmir,Pakistan,3/26/2021,12095,340,10575,1180,298.9840721,2.811078958
Balochistan,Pakistan,3/26/2021,19427,205,19003,219,157.3749021,1.055232409
Gilgit-Baltistan,Pakistan,3/26/2021,4983,103,4858,22,491.6218093,2.067027895
Islamabad,Pakistan,3/26/2021,54347,555,46478,7314,2708.450033,1.021215522
Khyber Pakhtunkhwa,Pakistan,3/26/2021,82677,2260,73481,6936,270.8645778,2.733529277
Punjab,Pakistan,3/26/2021,207765,6142,181351,20272,188.8559114,2.956224581
Sindh,Pakistan,3/26/2021,264062,4486,255399,4177,551.4382466,1.698843453
Azad Jammu and Kashmir,Pakistan,3/27/2021,12245,342,10631,1272,302.6920185,2.792976725
Balochistan,Pakistan,3/27/2021,19453,205,19023,225,157.5855237,1.053822033
Gilgit-Baltistan,Pakistan,3/27/2021,4990,103,4858,29,492.312428,2.064128257
Islamabad,Pakistan,3/27/2021,55056,557,46623,7876,2743.783926,1.011697181
Khyber Pakhtunkhwa,Pakistan,3/27/2021,83630,2274,74040,7316,273.9867756,2.719119933
Punjab,Pakistan,3/27/2021,210095,6190,182596,21309,190.9738537,2.946286204
Sindh,Pakistan,3/27/2021,264355,4487,255511,4357,552.0501158,1.697338806
Azad Jammu and Kashmir,Pakistan,3/28/2021,12367,344,10689,1334,305.7078148,2.781596183
Balochistan,Pakistan,3/28/2021,19497,206,19028,263,157.9419604,1.056572806
Gilgit-Baltistan,Pakistan,3/28/2021,4999,103,4859,37,493.2003662,2.060412082
Islamabad,Pakistan,3/28/2021,55594,559,46915,8120,2770.595822,1.005504191
Khyber Pakhtunkhwa,Pakistan,3/28/2021,84609,2283,74470,7856,277.1941539,2.698294508
Punjab,Pakistan,3/28/2021,212918,6229,184297,22392,193.5399271,2.92553941
Sindh,Pakistan,3/28/2021,264607,4491,255671,4445,552.5763651,1.697234011
Azad Jammu and Kashmir,Pakistan,3/29/2021,12484,348,10760,1376,308.600013,2.787568087
Balochistan,Pakistan,3/29/2021,19525,206,19046,273,158.1687838,1.055057618
Gilgit-Baltistan,Pakistan,3/29/2021,5010,103,4859,48,494.2856241,2.055888224
Islamabad,Pakistan,3/29/2021,56450,561,47064,8825,2813.255642,0.993799823
Khyber Pakhtunkhwa,Pakistan,3/29/2021,85531,2301,74822,8408,280.2147902,2.690252657
Punjab,Pakistan,3/29/2021,215227,6246,185877,23104,195.6387806,2.902052252
Sindh,Pakistan,3/29/2021,264889,4491,255769,4629,553.1652631,1.695427141
Azad Jammu and Kashmir,Pakistan,3/30/2021,12549,350,10812,1387,310.2067897,2.789066858
Balochistan,Pakistan,3/30/2021,19535,207,19067,261,158.2497921,1.05963655
Gilgit-Baltistan,Pakistan,3/30/2021,5016,103,4867,46,494.8775829,2.053429027
Islamabad,Pakistan,3/30/2021,57204,563,47271,9370,2850.832166,0.984196909
Khyber Pakhtunkhwa,Pakistan,3/30/2021,86044,2319,75324,8401,281.8954695,2.695132723
Punjab,Pakistan,3/30/2021,217694,6319,186985,24390,197.8812542,2.902698283
Sindh,Pakistan,3/30/2021,265158,4495,255952,4711,553.7270133,1.695215683
Azad Jammu and Kashmir,Pakistan,3/31/2021,12663,352,10865,1446,313.0248289,2.779752033
Balochistan,Pakistan,3/31/2021,19557,207,19090,260,158.4280105,1.058444547
Gilgit-Baltistan,Pakistan,3/31/2021,5024,103,4867,54,495.6668614,2.050159236
Islamabad,Pakistan,3/31/2021,57833,568,47458,9807,2882.179159,0.982138226
Khyber Pakhtunkhwa,Pakistan,3/31/2021,87055,2342,76232,8481,285.2076856,2.690253288
Punjab,Pakistan,3/31/2021,220392,6365,188562,25465,200.3337041,2.888035863
Sindh,Pakistan,3/31/2021,265433,4497,256052,4884,554.3012933,1.694212852
Azad Jammu and Kashmir,Pakistan,4/1/2021,12805,355,10945,1505,316.5350181,2.772354549
Balochistan,Pakistan,4/1/2021,19576,208,19106,262,158.5819263,1.062525541
Gilgit-Baltistan,Pakistan,4/1/2021,5033,103,4867,63,496.5547996,2.046493145
Islamabad,Pakistan,4/1/2021,58557,572,47584,10401,2918.260596,0.976825999
Khyber Pakhtunkhwa,Pakistan,4/1/2021,88099,2363,76640,9096,288.6280156,2.682209787
